date,price
2/4/2021,310.67001
2/5/2021,311.54001
2/8/2021,313.89001
2/9/2021,313.92001
2/10/2021,314.5
2/11/2021,314.67999
2/12/2021,315.04001
2/16/2021,315.57999
2/17/2021,316.60001
2/18/2021,315.56
2/19/2021,314.92001
2/22/2021,315.20999
2/23/2021,315.39001
2/24/2021,319.53
2/25/2021,313.98001
2/26/2021,309.45001
3/1/2021,315.59
3/2/2021,314.19
3/3/2021,312.98999
3/4/2021,309.57999
3/5/2021,315.23999
3/8/2021,318.25
3/9/2021,318.60999
3/10/2021,323.32999
3/11/2021,325.32999
3/12/2021,328.31
3/15/2021,330.09
3/16/2021,328.85999
3/17/2021,330.76999
3/18/2021,329.35999
3/19/2021,326.01001
3/22/2021,327.23999
3/23/2021,324.06
3/24/2021,324.07999
3/25/2021,326.19
3/26/2021,330.60999
3/29/2021,331.66
3/30/2021,330.82001
3/31/2021,330.17999
4/1/2021,331.45001
4/5/2021,335.20001
4/6/2021,334.37
4/7/2021,334.37
4/8/2021,335.13
4/9/2021,337.85999
4/12/2021,337.54999
4/13/2021,336.79001
4/14/2021,337.53
4/15/2021,340.44
4/16/2021,341.85999
4/19/2021,340.75
4/20/2021,338.12
4/21/2021,341.29999
4/22/2021,338.12
4/23/2021,340.42999
4/26/2021,339.87
4/27/2021,339.82999
4/28/2021,338.37
4/29/2021,340.57001
4/30/2021,338.94
5/3/2021,341.10999
5/4/2021,341.48999
5/5/2021,342.28
5/6/2021,345.51001
5/7/2021,347.88
5/10/2021,347.73999
5/11/2021,342.91
5/12/2021,336
5/13/2021,340.45001
5/14/2021,344.26001
5/17/2021,343.64999
5/18/2021,341.10999
5/19/2021,339.44
5/20/2021,341.51999
5/21/2021,342.04001
5/24/2021,343.95999
5/25/2021,343.17999
5/26/2021,343.26999
5/27/2021,344.60001
5/28/2021,345.64001
6/1/2021,345.87
6/2/2021,346.35999
6/3/2021,346.01999
6/4/2021,347.89999
6/7/2021,346.59
6/8/2021,346.34
6/9/2021,344.79001
6/10/2021,344.98001
6/11/2021,345.12
6/14/2021,344.29999
6/15/2021,343.41
6/16/2021,340.76001
6/17/2021,338.64999
6/18/2021,332.95999
6/21/2021,338.78
6/22/2021,339.45001
6/23/2021,338.78
6/24/2021,341.98001
6/25/2021,344.45001
6/28/2021,342.79999
6/29/2021,342.85999
6/30/2021,344.95001
7/1/2021,346.35999
7/2/2021,347.94
7/6/2021,345.82001
7/7/2021,346.92001
7/8/2021,344.38
7/9/2021,348.73001
7/12/2021,350.03
7/13/2021,349
7/14/2021,349.41
7/15/2021,349.94
7/16/2021,346.73999
7/19/2021,339.88
7/20/2021,345.07999
7/21/2021,347.98999
7/22/2021,348.26001
7/23/2021,350.57001
7/26/2021,351.41
7/27/2021,350.62
7/28/2021,349.35999
7/29/2021,350.82001
7/30/2021,349.48001
8/2/2021,348.35001
8/3/2021,351.09
8/4/2021,347.98999
8/5/2021,350.60999
8/6/2021,352.09
8/9/2021,351.14999
8/10/2021,352.73001
8/11/2021,354.94
8/12/2021,355.23001
8/13/2021,355.39001
8/16/2021,356.57001
8/17/2021,353.82999
8/18/2021,350.12
8/19/2021,349.48001
8/20/2021,351.16
8/23/2021,353.45001
8/24/2021,353.73999
8/25/2021,354.17999
8/26/2021,352.16
8/27/2021,354.57001
8/30/2021,354.07999
8/31/2021,353.92001
9/1/2021,353.54999
9/2/2021,354.87
9/3/2021,354.14001
9/7/2021,351.44
9/8/2021,350.73001
9/9/2021,349.31
9/10/2021,346.70001
9/13/2021,349.29999
9/14/2021,346.47
9/15/2021,348.82001
9/16/2021,348.17999
9/17/2021,345.64001
9/20/2021,339.39999
9/21/2021,339.10999
9/22/2021,342.5
9/23/2021,347.56
9/24/2021,347.87
9/27/2021,348.60999
9/28/2021,342.92001
9/29/2021,343.76999
9/30/2021,338.29001
10/1/2021,343.17999
10/4/2021,340.01001
10/5/2021,343.13
10/6/2021,344.12
10/7/2021,347.63
10/8/2021,347.53
10/11/2021,344.98001
10/12/2021,343.78
10/13/2021,343.89001
10/14/2021,349.13
10/15/2021,352.85001
10/18/2021,352.5
10/19/2021,354.45999
10/20/2021,356.03
10/21/2021,355.95999
10/22/2021,356.73999
10/25/2021,357.54999
10/26/2021,357.5
10/27/2021,354.98001
10/28/2021,357.29999
10/29/2021,358.23001
11/1/2021,359.13
11/2/2021,360.57001
11/3/2021,361.56
11/4/2021,361.35001
11/5/2021,363.29999
11/8/2021,364.32001
11/9/2021,363.28
11/10/2021,361.07001
11/11/2021,359.45999
11/12/2021,361.28
11/15/2021,361.23999
11/16/2021,361.92999
11/17/2021,359.85001
11/18/2021,359.35001
11/19/2021,355.91
11/22/2021,356.20001
11/23/2021,358.01999
11/24/2021,358.03
11/26/2021,349.01999
11/29/2021,351.19
11/30/2021,344.89999
12/1/2021,340.45999
12/2/2021,346.60999
12/3/2021,346.23999
12/6/2021,352.82001
12/7/2021,357.73999
12/8/2021,357.98999
12/9/2021,358.10999
12/10/2021,360.23001
12/13/2021,357.04001
12/14/2021,356.17001
12/15/2021,359.81
12/16/2021,359.44
12/17/2021,353.63
12/20/2021,349.26999
12/21/2021,354.91
12/22/2021,357.39001
12/23/2021,359.35999
12/27/2021,362.92001
12/28/2021,363.98999
12/29/2021,364.84
12/30/2021,364.07001
12/31/2021,363.32001
1/3/2022,365.67999
1/4/2022,367.87
1/5/2022,364.09
1/6/2022,362.39001
1/7/2022,362.31
1/10/2022,360.79001
1/11/2022,362.54001
1/12/2022,362.95001
1/13/2022,361.20001
1/14/2022,359.14001
1/18/2022,353.85001
1/19/2022,350.35001
1/20/2022,347.32999
1/21/2022,342.35001
1/24/2022,343.81
1/25/2022,342.95999
1/26/2022,341.45999
1/27/2022,341.54999
1/28/2022,347.10999
1/31/2022,351.07999
2/1/2022,353.94
2/2/2022,356.03
2/3/2022,350.98001
2/4/2022,350.87
2/7/2022,350.89999
2/8/2022,354.54001
2/9/2022,357.67001
2/10/2022,352.54999
2/11/2022,347.29001
2/14/2022,345.89001
2/15/2022,350.22
2/16/2022,349.67001
2/17/2022,343.67999
2/18/2022,340.98001
2/22/2022,336.01001
2/23/2022,331.51999
2/24/2022,332.34
2/25/2022,340.54001
2/28/2022,339.34
3/1/2022,333.16
3/2/2022,339
3/3/2022,338.13
3/4/2022,336.47
3/7/2022,328.47
3/8/2022,326.53
3/9/2022,333.39999
3/10/2022,332.10999
3/11/2022,330.01999
3/14/2022,330.07001
3/15/2022,336.19
3/16/2022,341.35999
3/17/2022,345.45001
3/18/2022,347.19
3/21/2022,345.44
3/22/2022,348.14001
3/23/2022,343.41
3/24/2022,347.06
3/25/2022,348.54001
3/28/2022,349.48999
3/29/2022,352.97
3/30/2022,352.12
3/31/2022,346.82999
4/1/2022,348.01001
4/4/2022,349.23999
4/5/2022,346.34
4/6/2022,344.75
4/7/2022,345.97
4/8/2022,347.37
4/11/2022,343.20001
4/12/2022,342.22
4/13/2022,345.76001
4/14/2022,344.29001
4/18/2022,344.10001
4/19/2022,349.12
4/20/2022,351.53
4/21/2022,347.70999
4/22/2022,338.26999
4/25/2022,340.56
4/26/2022,332.45001
4/27/2022,333.03
4/28/2022,339.29001
4/29/2022,329.69
5/2/2022,330.73999
5/3/2022,331.25
5/4/2022,340.59
5/5/2022,330.23999
5/6/2022,329.07001
5/9/2022,322.60001
5/10/2022,321.82999
5/11/2022,318.45999
5/12/2022,317.64001
5/13/2022,322.23001
5/16/2022,322.78
5/17/2022,327.10001
5/18/2022,315.54999
5/19/2022,313.17999
5/20/2022,312.42001
5/23/2022,318.84
5/24/2022,319.39001
5/25/2022,321.28
5/26/2022,326.45001
5/27/2022,332.07001
5/31/2022,330.20001
6/1/2022,328.35999
6/2/2022,332.76999
6/3/2022,329.35001
6/6/2022,329.45001
6/7/2022,332.17001
6/8/2022,329.38
6/9/2022,323
6/10/2022,314.37
6/13/2022,305.57999
6/14/2022,304.29999
6/15/2022,307.23001
6/16/2022,299.89999
6/17/2022,298.72
6/21/2022,305.29001
6/22/2022,304.60999
6/23/2022,306.73999
6/24/2022,315.01999
6/27/2022,314.35999
6/28/2022,309.34
6/29/2022,310.04999
6/30/2022,307.82001
7/1/2022,310.85001
7/5/2022,309.70999
7/6/2022,310.41
7/7/2022,313.95001
7/8/2022,313.45999
7/11/2022,311.70001
7/12/2022,309.97
7/13/2022,307.75
7/14/2022,306.39999
7/15/2022,312.66
7/18/2022,310.64999
7/19/2022,318.10999
7/20/2022,318.73999
7/21/2022,320.41
7/22/2022,319.06
7/25/2022,319.95999
7/26/2022,317.54001
