date,price
11/30/2021,57340.62
11/29/2021,58118.54
11/28/2021,56076.09
11/27/2021,54917.73
11/26/2021,54100
11/25/2021,58935.08
11/24/2021,57029.3
11/23/2021,57595.24
11/22/2021,56751.28
11/21/2021,59135.91
11/20/2021,59760.36
11/19/2021,57835.9
11/18/2021,56605.29
11/17/2021,59985.41
11/16/2021,60627.51
11/15/2021,63950.59
11/14/2021,64527.8
11/13/2021,64260.23
11/12/2021,63973.84
11/11/2021,65201.36
11/10/2021,65144.01
11/9/2021,67315.89
11/8/2021,66530
11/7/2021,62847.97
11/6/2021,61424.83
11/5/2021,61137.63
11/4/2021,61175.36
11/3/2021,62801.27
11/2/2021,62965.09
11/1/2021,61134.96
10/31/2021,61447.36
10/30/2021,61577.09
10/29/2021,62317.81
10/28/2021,60540.29
10/27/2021,58797.11
10/26/2021,60260
10/25/2021,63022.04
10/24/2021,60911.92
10/23/2021,61036.45
10/22/2021,60628.97
10/21/2021,62459.25
10/20/2021,65911.45
10/19/2021,64143.47
10/18/2021,62078.14
10/17/2021,61307.18
10/16/2021,60813.77
10/15/2021,61308.34
10/14/2021,57609.51
10/13/2021,57393.68
10/12/2021,56409.77
10/11/2021,57193.79
10/10/2021,54939.05
10/9/2021,54917.1
10/8/2021,54089.24
10/7/2021,53917.69
10/6/2021,55172.85
10/5/2021,51383.61
10/4/2021,48957.49
10/3/2021,48006.66
10/2/2021,48079.91
10/1/2021,48027.76
9/30/2021,43753.85
9/29/2021,41370.91
9/28/2021,41589.02
9/27/2021,43180.72
9/26/2021,42929.3
9/25/2021,42750.72
9/24/2021,43035.53
9/23/2021,44835.4
9/22/2021,43538.83
9/21/2021,40509.62
9/20/2021,43328.35
9/19/2021,47062.74
9/18/2021,48059.96
9/17/2021,46950.63
9/16/2021,47653.46
9/15/2021,48294.12
9/14/2021,47196.99
9/13/2021,45075.54
9/12/2021,45774.16
9/11/2021,45076.16
9/10/2021,44480.34
9/9/2021,46507.7
9/8/2021,46609.1
9/7/2021,46809.22
9/6/2021,52607.24
9/5/2021,51856.19
9/4/2021,49891.58
9/3/2021,49706.63
9/2/2021,49734.45
9/1/2021,48441.18
8/31/2021,47096.5
8/30/2021,47632.49
8/29/2021,49165.43
8/28/2021,48734.77
8/27/2021,49014.73
8/26/2021,47209.99
8/25/2021,48905.07
8/24/2021,48349.07
8/23/2021,49680.5
8/22/2021,49303.11
8/21/2021,49378.76
8/20/2021,49242.38
8/19/2021,46788.24
8/18/2021,44898.63
8/17/2021,44880.06
8/16/2021,46122
8/15/2021,47258.37
8/14/2021,46901.53
8/13/2021,47586.69
8/12/2021,43979.65
8/11/2021,45773.58
8/10/2021,45451.42
8/9/2021,46247.68
8/8/2021,44249.86
8/7/2021,44090.15
8/6/2021,42808.56
8/5/2021,40958.91
8/4/2021,39719.99
8/3/2021,38325.84
8/2/2021,39427.11
8/1/2021,40291.93
7/31/2021,41906.96
7/30/2021,41388.75
7/29/2021,39805.73
7/28/2021,39772.34
7/27/2021,39203.25
7/26/2021,37590.6
7/25/2021,34700
7/24/2021,34057.37
7/23/2021,33149.24
7/22/2021,32177.53
7/21/2021,32114.19
7/20/2021,29556.43
7/19/2021,30867
7/18/2021,31565.78
7/17/2021,31635.46
7/16/2021,31589.47
7/15/2021,31769.57
7/14/2021,32965.83
7/13/2021,32575.92
7/12/2021,33046.14
7/11/2021,34396.24
7/10/2021,33650.94
7/9/2021,33986.97
7/8/2021,32567.86
7/7/2021,34167.59
7/6/2021,34039.24
7/5/2021,33991.8
7/4/2021,35361.36
7/3/2021,34593.97
7/2/2021,33727
7/1/2021,33560.2
6/30/2021,34889.95
6/29/2021,35940.11
6/28/2021,34405.87
6/27/2021,34413.09
6/26/2021,31781.59
6/25/2021,31408.41
6/24/2021,34766.69
6/23/2021,33497.79
6/22/2021,32632.18
6/21/2021,31257.17
6/20/2021,35637.09
6/19/2021,35564.24
6/18/2021,35647.45
6/17/2021,37950.23
6/16/2021,38560.51
6/15/2021,40138.74
6/14/2021,40186.52
6/13/2021,38892.83
6/12/2021,35721.54
6/11/2021,37374.26
6/10/2021,36868.33
6/9/2021,37119.12
6/8/2021,33470.19
6/7/2021,34177.16
6/6/2021,35580.01
6/5/2021,35086.07
6/4/2021,37120.4
6/3/2021,38909.07
6/2/2021,37554.89
6/1/2021,36434.93
5/31/2021,36860.25
5/30/2021,35738.1
5/29/2021,34484.46
5/28/2021,35057.14
5/27/2021,38550.36
5/26/2021,39009.08
5/25/2021,38459
5/24/2021,38484.77
5/23/2021,33918.24
5/22/2021,37669
5/21/2021,36716.41
5/20/2021,41533.9
5/19/2021,39163.44
5/18/2021,42837.56
5/17/2021,42944.28
5/16/2021,45550.37
5/15/2021,48003.2
5/14/2021,49989.76
5/13/2021,48888.88
5/12/2021,52804.1
5/11/2021,56510.55
5/10/2021,56290.72
5/9/2021,58001.89
5/8/2021,58693.85
5/7/2021,57082.49
5/6/2021,56550.21
5/5/2021,57164.89
5/4/2021,54117.58
5/3/2021,57364.74
5/2/2021,56445.16
5/1/2021,57708.1
4/30/2021,57197.59
4/29/2021,53436.07
4/28/2021,54472.34
4/27/2021,54965.7
4/26/2021,53641.28
4/25/2021,48757.12
4/24/2021,50376
4/23/2021,50542.21
4/22/2021,51648.05
4/21/2021,54027.38
4/20/2021,56441.35
4/19/2021,56060.63
4/18/2021,56672.45
4/17/2021,60742.86
4/16/2021,61625.44
4/15/2021,63340.01
4/14/2021,62855.08
4/13/2021,63274.93
4/12/2021,60049.99
4/11/2021,60090.93
4/10/2021,59038.11
4/9/2021,58081.72
4/8/2021,57907.46
4/7/2021,56417.3
4/6/2021,57912.61
4/5/2021,58877.38
4/4/2021,58148.64
4/3/2021,57583.91
4/2/2021,58855.02
4/1/2021,58998.81
3/31/2021,58655.46
3/30/2021,58689.23
3/29/2021,57732.34
3/28/2021,55645.67
3/27/2021,56422.07
3/26/2021,54444.21
3/25/2021,51759.82
3/24/2021,52500.01
3/23/2021,54379.72
3/22/2021,54660.41
3/21/2021,57695.7
3/20/2021,58516.21
3/19/2021,58573.66
3/18/2021,57647.19
3/17/2021,58323.73
3/16/2021,56292.24
3/15/2021,56136.57
3/14/2021,60220.5
3/13/2021,61076.53
3/12/2021,57230.37
3/11/2021,57933.98
3/10/2021,56957.84
3/9/2021,54852.49
3/8/2021,51622.62
3/7/2021,50533.96
3/6/2021,48983.47
3/5/2021,49101.92
3/4/2021,48244.29
3/3/2021,50611.99
3/2/2021,47872.69
3/1/2021,49194.29
2/28/2021,45285.97
2/27/2021,45868.66
2/26/2021,45529.03
2/25/2021,48237.52
2/24/2021,48894.23
2/23/2021,48631.41
2/22/2021,54123.01
2/21/2021,57408.54
2/20/2021,55513
2/19/2021,55501.39
2/18/2021,51859.41
2/17/2021,52152.09
2/16/2021,49139.9
2/15/2021,48346.35
2/14/2021,49117.54
2/13/2021,47151.22
2/12/2021,47955.06
2/11/2021,47770.93
2/10/2021,45264.94
2/9/2021,46948.21
2/8/2021,44663
2/7/2021,38852.8
2/6/2021,40063.82
2/5/2021,37850.71
2/4/2021,37317.01
2/3/2021,37341.69
2/2/2021,35620.68
2/1/2021,33585.15
1/31/2021,33022.14
1/30/2021,34606.53
1/29/2021,34481.89
1/28/2021,33558.08
1/27/2021,30587.34
1/26/2021,32788.52
1/25/2021,32486.49
1/24/2021,32174.09
1/23/2021,32100
1/22/2021,32904.51
1/21/2021,30910.14
1/20/2021,34998.91
1/19/2021,36664.69
1/18/2021,36466.3
1/17/2021,36178.57
1/16/2021,36161.4
1/15/2021,36618.23
1/14/2021,38981.41
1/13/2021,37247.46
1/12/2021,33744.78
1/11/2021,34429.35
1/10/2021,38466.99
1/9/2021,40463.03
1/8/2021,40744.54
1/7/2021,39725.94
1/6/2021,36129.04
1/5/2021,34333.55
1/4/2021,31381.68
1/3/2021,33177.12
1/2/2021,32171.16
1/1/2021,29332.84
12/31/2020,29164.46
12/30/2020,28713.18
12/29/2020,27040.74
12/28/2020,26870.89
12/27/2020,26479.79
12/26/2020,26398.69
12/25/2020,24587.14
12/24/2020,23689.1
12/23/2020,23266.6
12/22/2020,23754.83
12/21/2020,23199.96
12/20/2020,23512.14
12/19/2020,23933.04
12/18/2020,23051.25
12/17/2020,22991.09
12/16/2020,21408.29
12/15/2020,19469.73
12/14/2020,19300
12/13/2020,19108.48
12/12/2020,18897.67
12/11/2020,18137.78
12/10/2020,18336.4
12/9/2020,18557.4
12/8/2020,18333.33
12/7/2020,19129.73
12/6/2020,19140.56
12/5/2020,19031.38
12/4/2020,18694.13
12/3/2020,19494.83
12/2/2020,19150.04
12/1/2020,18940.83
11/30/2020,19503.87
11/29/2020,18158.11
11/28/2020,17785.01
11/27/2020,16976.59
11/26/2020,17193.49
11/25/2020,18775.12
11/24/2020,19145.21
11/23/2020,18436.45
11/22/2020,18651.92
11/21/2020,18651.73
11/20/2020,18643.91
11/19/2020,17889.96
11/18/2020,17839.79
11/17/2020,17621.69
11/16/2020,16734.25
11/15/2020,15946.05
11/14/2020,16061.99
11/13/2020,16340
11/12/2020,16262.57
11/11/2020,15803.48
11/10/2020,15382.64
11/9/2020,15265.67
11/8/2020,15518.86
11/7/2020,14827.56
11/6/2020,15617.92
11/5/2020,15562.39
11/4/2020,14154.74
11/3/2020,13834.67
11/2/2020,13596.95
11/1/2020,13707.12
10/31/2020,13886.37
10/30/2020,13574.41
10/29/2020,13419.76
10/28/2020,13290.39
10/27/2020,13751.5
10/26/2020,13068.1
10/25/2020,13030.01
10/24/2020,13088.95
10/23/2020,12952.63
10/22/2020,13025
10/21/2020,13230.05
10/20/2020,11969.77
10/19/2020,11740.16
10/18/2020,11470.45
10/17/2020,11352.98
10/16/2020,11358.23
10/15/2020,11494.94
10/14/2020,11408.09
10/13/2020,11446.89
10/12/2020,11669.98
10/11/2020,11361.01
10/10/2020,11359.59
10/9/2020,11090.46
10/8/2020,10906.35
10/7/2020,10658.32
10/6/2020,10588.01
10/5/2020,10755.65
10/4/2020,10664.71
10/3/2020,10569.39
10/2/2020,10563.05
10/1/2020,10610.99
9/30/2020,10750.75
9/29/2020,10769.16
9/28/2020,10859.77
9/27/2020,10755.5
9/26/2020,10738.02
9/25/2020,10691.47
9/24/2020,10769.42
9/23/2020,10262.85
9/22/2020,10518.85
9/21/2020,10488.43
9/20/2020,10876.23
9/19/2020,11074.55
9/18/2020,10936.44
9/17/2020,10923.8
9/16/2020,11027.95
9/15/2020,10773.85
9/14/2020,10663.58
9/13/2020,10313.12
9/12/2020,10442.3
9/11/2020,10380.71
9/10/2020,10355.49
9/9/2020,10282.27
9/8/2020,10099
9/7/2020,10393.27
9/6/2020,10215
9/5/2020,9997.53
9/4/2020,10474.22
9/3/2020,10673.7
9/2/2020,11442.89
9/1/2020,11981.54
8/31/2020,11663.14
8/30/2020,11656.48
8/29/2020,11490.36
8/28/2020,11489.23
8/27/2020,11269.53
8/26/2020,11461.51
8/25/2020,11367.4
8/24/2020,11759.41
8/23/2020,11656.48
8/22/2020,11674.15
8/21/2020,11551.58
8/20/2020,11837.43
8/19/2020,11758.12
8/18/2020,12063.95
8/17/2020,12397.82
8/16/2020,11916.49
8/15/2020,11871.75
8/14/2020,11794.57
8/13/2020,11737.16
8/12/2020,11565.11
8/11/2020,11352.9
8/10/2020,11831.23
8/9/2020,11693.87
8/8/2020,11759.09
8/7/2020,11610.46
8/6/2020,11799.85
8/5/2020,11647.11
8/4/2020,11237.93
8/3/2020,11231.91
8/2/2020,11125.48
8/1/2020,11794.43
7/31/2020,11320.01
7/30/2020,11190
7/29/2020,11264.5
7/28/2020,10970.24
7/27/2020,11245.58
7/26/2020,9931.74
7/25/2020,9724.26
7/24/2020,9556.18
7/23/2020,9605.01
7/22/2020,9513.51
7/21/2020,9393.73
7/20/2020,9176.86
7/19/2020,9197.4
7/18/2020,9176.9
7/17/2020,9164.68
7/16/2020,9137.75
7/15/2020,9207.47
7/14/2020,9255.55
7/13/2020,9239.78
7/12/2020,9292.86
7/11/2020,9221.28
7/10/2020,9236.05
7/9/2020,9249.93
7/8/2020,9457.34
7/7/2020,9251.29
7/6/2020,9296.35
7/5/2020,9078.86
7/4/2020,9133.56
7/3/2020,9087.23
7/2/2020,9106.3
7/1/2020,9244.22
6/30/2020,9127.19
6/29/2020,9185.99
6/28/2020,9100.01
6/27/2020,8965.98
6/26/2020,9173.01
6/25/2020,9255.26
6/24/2020,9290.87
6/23/2020,9610.82
6/22/2020,9687.88
6/21/2020,9299.28
6/20/2020,9368.4
6/19/2020,9297.73
6/18/2020,9371.24
6/17/2020,9431.68
6/16/2020,9528.81
6/15/2020,9422.76
6/14/2020,9386.59
6/13/2020,9439.34
6/12/2020,9474.84
6/11/2020,9317.35
6/10/2020,9904.57
6/9/2020,9780.6
6/8/2020,9698.91
6/7/2020,9766.6
6/6/2020,9648.03
6/5/2020,9681.61
6/4/2020,9819.09
6/3/2020,9606.1
6/2/2020,9490.17
6/1/2020,9755.42
5/31/2020,9451.74
5/30/2020,9728.54
5/29/2020,9429.75
5/28/2020,9488.86
5/27/2020,9099.18
5/26/2020,8830.69
5/25/2020,8901.44
5/24/2020,9041.58
5/23/2020,9228.26
5/22/2020,9200.5
5/21/2020,9114.12
5/20/2020,9522.93
5/19/2020,9754.53
5/18/2020,9717.5
5/17/2020,9676
5/16/2020,9417.94
5/15/2020,9364.05
5/14/2020,9761.9
5/13/2020,9334.87
5/12/2020,8820.06
5/11/2020,8610.83
5/10/2020,8782.72
5/9/2020,9602.8
5/8/2020,9885
5/7/2020,9898
5/6/2020,9370.64
5/5/2020,8974.94
5/4/2020,8882.49
5/3/2020,8898.49
5/2/2020,8940.02
5/1/2020,8841.29
4/30/2020,8767.19
4/29/2020,8772.87
4/28/2020,7765.84
4/27/2020,7784
4/26/2020,7622.36
4/25/2020,7543.23
4/24/2020,7496.78
4/23/2020,7571.91
4/22/2020,7120.49
4/21/2020,6904.58
4/20/2020,6892.26
4/19/2020,7189.51
4/18/2020,7281.99
4/17/2020,7059.38
4/16/2020,7176.66
4/15/2020,6718
4/14/2020,6889.26
4/13/2020,6896.2
4/12/2020,7040.87
4/11/2020,6870.93
4/10/2020,6869.58
4/9/2020,7321.02
4/8/2020,7367.28
4/7/2020,7170.01
4/6/2020,7275.74
4/5/2020,6800.86
4/4/2020,6854.23
4/3/2020,6775.65
4/2/2020,6856.9
4/1/2020,6548.25
3/31/2020,6443
3/30/2020,6490.34
3/29/2020,5918.75
3/28/2020,6228.22
3/27/2020,6681.26
3/26/2020,6720
3/25/2020,6705.46
3/24/2020,6788.6
3/23/2020,6471.22
3/22/2020,5886.62
3/21/2020,6169.79
3/20/2020,6163.95
3/19/2020,6315.05
3/18/2020,5364.78
3/17/2020,5458.48
3/16/2020,4937.33
3/15/2020,5338.86
3/14/2020,5268.99
3/13/2020,5673.98
3/12/2020,5791.86
3/11/2020,7961.17
3/10/2020,7953.95
3/9/2020,7875.31
3/8/2020,8169.69
3/7/2020,8928.89
3/6/2020,9125.04
3/5/2020,9087.5
3/4/2020,8748.6
3/3/2020,8777.04
3/2/2020,8920.36
3/1/2020,8556.34
2/29/2020,8636.87
2/28/2020,8781.65
2/27/2020,8785.77
2/26/2020,8791.1
2/25/2020,9391.62
2/24/2020,9649.75
2/23/2020,9940.78
2/22/2020,9690.29
2/21/2020,9681.45
2/20/2020,9632.21
2/19/2020,9697.76
2/18/2020,10190.93
2/17/2020,9630
2/16/2020,9871.95
2/15/2020,9918.72
2/14/2020,10370.7
2/13/2020,10210.52
2/12/2020,10369.98
2/11/2020,10238.5
2/10/2020,9843
2/9/2020,10120
2/8/2020,9918.49
2/7/2020,9801.49
2/6/2020,9681.65
2/5/2020,9637.02
2/4/2020,9169.38
2/3/2020,9269.37
2/2/2020,9382.3
2/1/2020,9361.33
1/31/2020,9389.79
1/30/2020,9557.16
1/29/2020,9326.05
1/28/2020,9136.33
1/27/2020,8888.05
1/26/2020,8545.56
1/25/2020,8342.64
1/24/2020,8449.01
1/23/2020,8397.43
1/22/2020,8635.49
1/21/2020,8713.82
1/20/2020,8644.51
1/19/2020,8634.04
1/18/2020,8939.86
1/17/2020,8923.68
1/16/2020,8706.16
1/15/2020,8845.22
1/14/2020,8747.98
1/13/2020,8119.09
1/12/2020,8150.01
1/11/2020,8078.14
1/10/2020,8094.01
1/9/2020,7803.01
1/8/2020,8068.4
1/7/2020,8049.12
1/6/2020,7711.93
1/5/2020,7351.99
1/4/2020,7344.15
1/3/2020,7299.67
1/2/2020,6952.51
1/1/2020,7173.14
12/31/2019,7173.53
12/30/2019,7252.99
12/29/2019,7390.34
12/28/2019,7306
12/27/2019,7231.93
12/26/2019,7188.99
12/25/2019,7200.46
12/24/2019,7244.46
12/23/2019,7295.52
12/22/2019,7406.57
12/21/2019,7141.36
12/20/2019,7190.03
12/19/2019,7159.27
12/18/2019,7439.24
12/17/2019,6580.1
12/16/2019,6878.62
12/15/2019,7114.74
12/14/2019,7093.41
12/13/2019,7238.02
12/12/2019,7190.12
12/11/2019,7190.53
12/10/2019,7238.5
12/9/2019,7336.56
12/8/2019,7553.33
12/7/2019,7533.17
12/6/2019,7528.16
12/5/2019,7396.52
12/4/2019,7215.72
12/3/2019,7314.49
12/2/2019,7335.06
12/1/2019,7385.09
11/30/2019,7545
11/29/2019,7738.7
11/28/2019,7378.32
11/27/2019,7538.55
11/26/2019,7145.75
11/25/2019,7208.86
11/24/2019,7040.63
11/23/2019,7317.44
11/22/2019,7268.11
11/21/2019,7611.49
11/20/2019,8076.33
11/19/2019,8126.46
11/18/2019,8205.42
11/17/2019,8543.05
11/16/2019,8476.66
11/15/2019,8502.3
11/14/2019,8644.68
11/13/2019,8745.86
11/12/2019,8770.76
11/11/2019,8701.5
11/10/2019,9080.02
11/9/2019,8794.2
11/8/2019,8807.62
11/7/2019,9235.01
11/6/2019,9339.64
11/5/2019,9331.43
11/4/2019,9381.27
11/3/2019,9214.68
11/2/2019,9317.83
11/1/2019,9203.87
10/31/2019,9120.06
10/30/2019,9226.28
10/29/2019,9459.11
10/28/2019,9463.82
10/27/2019,9556.39
10/26/2019,9178.07
10/25/2019,8610.73
10/24/2019,7462.54
10/23/2019,7423.65
10/22/2019,8065.25
10/21/2019,8197.56
10/20/2019,8211.77
10/19/2019,7944.53
10/18/2019,7969.72
10/17/2019,8057.95
10/16/2019,8001.7
10/15/2019,8141.67
10/14/2019,8346.99
10/13/2019,8287.74
10/12/2019,8334.58
10/11/2019,8326.18
10/10/2019,8587.64
10/9/2019,8583.83
10/8/2019,8198.93
10/7/2019,8247.61
10/6/2019,7854.01
10/5/2019,8150.06
10/4/2019,8187.2
10/3/2019,8197.63
10/2/2019,8287.91
10/1/2019,8351
9/30/2019,8246.13
9/29/2019,8087.54
9/28/2019,8163.48
9/27/2019,8200.01
9/26/2019,8127.07
9/25/2019,8441.73
9/24/2019,8689.91
9/23/2019,9711.69
9/22/2019,10043.26
9/21/2019,9990.48
9/20/2019,10141.43
9/19/2019,10239.96
9/18/2019,10162.76
9/17/2019,10232.73
9/16/2019,10304.78
9/15/2019,10301.91
9/14/2019,10361.52
9/13/2019,10299.92
9/12/2019,10410.07
9/11/2019,10148.53
9/10/2019,10085.86
9/9/2019,10345
9/8/2019,10398.83
9/7/2019,10511.94
9/6/2019,10350
9/5/2019,10586.83
9/4/2019,10572.68
9/3/2019,10711.4
9/2/2019,10390.28
9/1/2019,9795.12
8/31/2019,9628.23
8/30/2019,9598.71
8/29/2019,9485.84
8/28/2019,9733.31
8/27/2019,10133.98
8/26/2019,10305.83
8/25/2019,10060.98
8/24/2019,10167.82
8/23/2019,10395.1
8/22/2019,10167.64
8/21/2019,10066.53
8/20/2019,10834.4
8/19/2019,10778.02
8/18/2019,10355.72
8/17/2019,10229.02
8/16/2019,10403.2
8/15/2019,10374.15
8/14/2019,10211.39
8/13/2019,10857.79
8/12/2019,11400
8/11/2019,11504.84
8/10/2019,11286.58
8/9/2019,11825.01
8/8/2019,11822.45
8/7/2019,11967.54
8/6/2019,11298.99
8/5/2019,11798.96
8/4/2019,10983.16
8/3/2019,10831.6
8/2/2019,10519.34
8/1/2019,10401.95
7/31/2019,10018.3
7/30/2019,9585.21
7/29/2019,9508.9
7/28/2019,9510.99
7/27/2019,9434.91
7/26/2019,9794.02
7/25/2019,9907.7
7/24/2019,9774.99
7/23/2019,10025
7/22/2019,10287.79
7/21/2019,10555.12
7/20/2019,11010.7
7/19/2019,10482.99
7/18/2019,10618.08
7/17/2019,9749.79
7/16/2019,9483.77
7/15/2019,10930.84
7/14/2019,10496.2
7/13/2019,11274.96
7/12/2019,11813.4
7/11/2019,11327.88
7/10/2019,12076.86
7/9/2019,12587.42
7/8/2019,12326.7
7/7/2019,11423
7/6/2019,11232.19
7/5/2019,10945
7/4/2019,11619.73
7/3/2019,11935.63
7/2/2019,10793.9
7/1/2019,10451.1
6/30/2019,10908.97
6/29/2019,12043.47
6/28/2019,12307.01
6/27/2019,11076.09
6/26/2019,12440.72
6/25/2019,11674.62
6/24/2019,10997.01
6/23/2019,10853.19
6/22/2019,10485.37
6/21/2019,9913.51
6/20/2019,9555
6/19/2019,9260.01
6/18/2019,9008.07
6/17/2019,9353.53
6/16/2019,9064.55
6/15/2019,8837.02
6/14/2019,8669.27
6/13/2019,8256.09
6/12/2019,8159.68
6/11/2019,7910.74
6/10/2019,7961.67
6/9/2019,7596.01
6/8/2019,7949.63
6/7/2019,8029.81
6/6/2019,7727
6/5/2019,7789.53
6/4/2019,7645.13
6/3/2019,8478.96
6/2/2019,8739.31
6/1/2019,8587.25
5/31/2019,8513.52
5/30/2019,8276.23
5/29/2019,8676.13
5/28/2019,8704.32
5/27/2019,8809
5/26/2019,8656.11
5/25/2019,8088.72
5/24/2019,8036.55
5/23/2019,7904.47
5/22/2019,7718.68
5/21/2019,7984.5
5/20/2019,7925.8
5/19/2019,8220.39
5/18/2019,7300.21
5/17/2019,7236
5/16/2019,7820.75
5/15/2019,8197.8
5/14/2019,7914.52
5/13/2019,7932.47
5/12/2019,6991.01
5/11/2019,7241.38
5/10/2019,6389.17
5/9/2019,6160
5/8/2019,5934.66
5/7/2019,5890
5/6/2019,5708.43
5/5/2019,5709.76
5/4/2019,5815.39
5/3/2019,5675.64
5/2/2019,5399.89
5/1/2019,5300.86
4/30/2019,5276.77
4/29/2019,5123.77
4/28/2019,5156.64
4/27/2019,5201.55
4/26/2019,5152.57
4/25/2019,5133.02
4/24/2019,5444.6
4/23/2019,5560
4/22/2019,5403.12
4/21/2019,5294.61
4/20/2019,5298.54
4/19/2019,5281.14
4/18/2019,5290
4/17/2019,5222.66
4/16/2019,5198.64
4/15/2019,5044.93
4/14/2019,5162.58
4/13/2019,5069.72
4/12/2019,5086.89
4/11/2019,5048.96
4/10/2019,5291.47
4/9/2019,5193.53
4/8/2019,5269.14
4/7/2019,5189.94
4/6/2019,5028.83
4/5/2019,5032.98
4/4/2019,4885.08
4/3/2019,5113.5
4/2/2019,4829.42
4/1/2019,4137.01
3/31/2019,4092
3/30/2019,4082.13
3/29/2019,4085
3/28/2019,4010.34
3/27/2019,4011.47
3/26/2019,3914.65
3/25/2019,3905
3/24/2019,3966.7
3/23/2019,3978.32
3/22/2019,3986.35
3/21/2019,3975.12
3/20/2019,4031.24
3/19/2019,3992.32
3/18/2019,3976.34
3/17/2019,3969.3
3/16/2019,3986.52
3/15/2019,3893.99
3/14/2019,3854.92
3/13/2019,3850.22
3/12/2019,3866.01
3/11/2019,3856.65
3/10/2019,3902.66
3/9/2019,3901.97
3/8/2019,3829.84
3/7/2019,3863.82
3/6/2019,3853.27
3/5/2019,3832.4
3/4/2019,3695.03
3/3/2019,3788.93
3/2/2019,3808.3
3/1/2019,3817.61
2/28/2019,3800.59
2/27/2019,3766
2/26/2019,3797.38
2/25/2019,3821.05
2/24/2019,3761.86
2/23/2019,4119.65
2/22/2019,3948.02
2/21/2019,3890.64
2/20/2019,3924.05
2/19/2019,3909.86
2/18/2019,3860.55
2/17/2019,3603.46
2/16/2019,3594.39
2/15/2019,3566.67
2/14/2019,3564.74
2/13/2019,3571.99
2/12/2019,3579.4
2/11/2019,3598.01
2/10/2019,3620.38
2/9/2019,3619.58
2/8/2019,3595.46
2/7/2019,3363.94
2/6/2019,3368.56
2/5/2019,3425.64
2/4/2019,3414.36
2/3/2019,3408.29
2/2/2019,3441.29
2/1/2019,3447.92
1/31/2019,3423.26
1/30/2019,3439.49
1/29/2019,3397.25
1/28/2019,3426.5
1/27/2019,3540.25
1/26/2019,3565.32
1/25/2019,3563.96
1/24/2019,3566.69
1/23/2019,3554.86
1/22/2019,3580.22
1/21/2019,3530.89
1/20/2019,3543.84
1/19/2019,3701.3
1/18/2019,3611.91
1/17/2019,3630.73
1/16/2019,3595
1/15/2019,3574.27
1/14/2019,3662.09
1/13/2019,3504.52
1/12/2019,3624.56
1/11/2019,3620.21
1/10/2019,3626.36
1/9/2019,4011.07
1/8/2019,3999.16
1/7/2019,4002.89
1/6/2019,4030
1/5/2019,3802.13
1/4/2019,3828.18
1/3/2019,3796.35
1/2/2019,3893.95
1/1/2019,3720.51
12/31/2018,3676.32
12/30/2018,3822
12/29/2018,3890
12/28/2018,3873.36
12/27/2018,3590.78
12/26/2018,3810.07
12/25/2018,3770
12/24/2018,4059
12/23/2018,3950
12/22/2018,3859.89
12/21/2018,3827.27
12/20/2018,4065.68
12/19/2018,3716.04
12/18/2018,3552.8
12/17/2018,3475.87
12/16/2018,3194.94
12/15/2018,3198.41
12/14/2018,3219.03
12/13/2018,3270.58
12/12/2018,3411.22
12/11/2018,3363
12/10/2018,3420
12/9/2018,3521.85
12/8/2018,3450
12/7/2018,3381.32
12/6/2018,3581.67
12/5/2018,3712.52
12/4/2018,3897.45
12/3/2018,3847.03
12/2/2018,4110
12/1/2018,4180.43
11/30/2018,3950.88
11/29/2018,4225.47
11/28/2018,4192.6
11/27/2018,3798.56
11/26/2018,3648.4
11/25/2018,3941.75
11/24/2018,3744.18
11/23/2018,4325.37
11/22/2018,4411.99
11/21/2018,4466.71
11/20/2018,4247.07
11/19/2018,4795.84
11/18/2018,5539.97
11/17/2018,5500.16
11/16/2018,5450.17
11/15/2018,5499.44
11/14/2018,5515
11/13/2018,6279.93
11/12/2018,6321
11/11/2018,6308.01
11/10/2018,6364
11/9/2018,6329.97
11/8/2018,6406.21
11/7/2018,6499.55
11/6/2018,6440.01
11/5/2018,6398.47
11/4/2018,6414.5
11/3/2018,6333.94
11/2/2018,6350.99
11/1/2018,6338.87
10/31/2018,6306.88
10/30/2018,6273.27
10/29/2018,6260
10/28/2018,6394.31
10/27/2018,6411.15
10/26/2018,6401.53
10/25/2018,6405.08
10/24/2018,6420.51
10/23/2018,6393.71
10/22/2018,6406.32
10/21/2018,6415.75
10/20/2018,6410.18
10/19/2018,6386.44
10/18/2018,6380.01
10/17/2018,6445.28
10/16/2018,6445.39
10/15/2018,6430.11
10/14/2018,6198.85
10/13/2018,6195
10/12/2018,6202.22
10/11/2018,6193.37
10/10/2018,6527.13
10/9/2018,6600.7
10/8/2018,6597.99
10/7/2018,6533.87
10/6/2018,6552.29
10/5/2018,6588.54
10/4/2018,6552.01
10/3/2018,6437.23
10/2/2018,6533.61
10/1/2018,6563.76
9/30/2018,6611.04
9/29/2018,6584.09
9/28/2018,6622
9/27/2018,6673.97
9/26/2018,6458.59
9/25/2018,6396.3
9/24/2018,6597.01
9/23/2018,6711.14
9/22/2018,6700.14
9/21/2018,6730.65
9/20/2018,6533.78
9/19/2018,6380.17
9/18/2018,6349
9/17/2018,6247.66
9/16/2018,6491.37
9/15/2018,6523.82
9/14/2018,6518.88
9/13/2018,6483.77
9/12/2018,6330.68
9/11/2018,6289.86
